"(2.2464215237790786,6.114404172299634)","(2.282155903319117,6.114379677066566)","(2.3379222281293295,6.114341459948894)","(2.4112383514816065,6.114291176725976)","(2.4999292277709038,6.114230122716076)","(2.602088510256328,6.114159107852921)","(2.7160447185489027,6.114078263564377)","(2.840331385785642,6.113986780219528)","(2.973660706385264,6.113882590671142)","(3.1149003215419238,6.11376203865134)","(3.2630529869979052,6.113619595514375)","(3.4172389459239896,6.113447707078183)","(3.5766808634205236,6.1132368552086795)","(3.740691166775812,6.112975900522486)","(3.908661589208766,6.112652733444809)","(4.080054652388715,6.11225520729646)","(4.254396762237869,6.111772269663924)","(4.4312725484179785,6.111195159277381)","(4.610320062450454,6.110518506686031)","(4.791226470393331,6.109741176850877)","(4.973723932751557,6.108866721686043)","(5.15758542966203,6.107903349830517)","(5.342620311439887,6.106863331536834)","(5.5286694626652535,6.105761846612273)","(5.71560022630272,6.104615512392992)","(5.903300062386891,6.103439854312768)","(6.091658078193958,6.102237766952019)","(6.280450346436741,6.100933522788759)","(6.4685665897146745,6.099096258219009)","(6.648209744334966,6.095625895682336)","(6.70310281181133,6.079540894445542)","(6.661845660800507,6.0463042250986)","(6.655275392502214,6.008822735008784)","(6.68176413889965,5.987571608142017)","(6.691317237234664,5.972762200657902)","(6.672681929661089,5.9273007976507275)","(6.677162032157961,5.8644877288427955)","(6.721965428934118,5.818571530368235)","(6.783028672767411,5.797328167260884)","(6.813571331173425,5.799650002851062)","(6.747615296812422,5.830742644437622)","(6.678988165227275,5.903472328846681)","(6.650635563579964,5.996768070047271)","(6.673180689164103,6.0916041195365525)","(6.736435657089539,6.173706866455465)","(6.818596845024821,6.24160652142969)","(6.890158716698405,6.31604455071328)","(6.956897055117509,6.411329156778314)","(7.03960080640013,6.498608020351871)","(7.133342373928517,6.559909832958005)","(7.229451398023159,6.596779570526744)","(7.324182573058656,6.616409551067239)","(7.416701551323047,6.624499441875447)","(7.506232310883942,6.621392465595189)","(7.589653174508461,6.599178917409996)","(7.67248522787456,6.550842089922655)","(7.770495175210423,6.490024418854992)","(7.886806121996078,6.439150621376285)","(8.017246515265263,6.408569684461524)","(8.158976147817961,6.390351946581988)","(8.308364003661065,6.376416698687216)","(8.463696931115363,6.364611975308623)","(8.624170653949879,6.354179590660052)","(8.789155893939915,6.344659380275695)","(8.958105634645117,6.335746663547593)","(9.130539655977204,6.327236955970442)","(9.306035578511766,6.318991958826777)","(9.48422168691131,6.310917623557717)","(9.66477081300719,6.302949739226384)","(9.847394990288922,6.295044303359441)","(10.031840725878304,6.287170976554272)","(10.217884788643435,6.279308539838814)","(10.405330432054917,6.271441647558916)","(10.594003975604686,6.263558395863877)","(10.783751665432723,6.255648363527392)","(10.974436724765035,6.247700860251372)","(11.165936487254195,6.239703157241249)","(11.358139479893703,6.2316384889976)","(11.55094228589434,6.223483616539925)","(11.744245973390406,6.215205749160119)","(11.937951829754915,6.206758668655182)","(12.131956117319577,6.198078052840895)","(12.326143644746598,6.189076373280435)","(12.520380169581438,6.179638531420282)","(12.714503982168365,6.169620829432017)","(12.90831829261644,6.158858095541285)","(13.10161115559703,6.147187475322054)","(13.294120997364077,6.134493147130149)","(13.48553641095956,6.120788093276427)","(13.67552729216918,6.106346960837699)","(13.86548632419224,6.094910106361971)"
"(4.340401793274509,7.945212266129514)","(4.375290564161699,7.946758417496016)","(4.429392692846293,7.949353181402926)","(4.500098853524286,7.952665492505432)","(4.585328442529335,7.95619090321983)","(4.683398950604491,7.959549206845447)","(4.7928573368198135,7.962584508302904)","(4.912389791263279,7.965307983177707)","(5.040801341911172,7.9678049594689)","(5.177020195055059,7.97016836996672)","(5.320099251187362,7.9724679393206195)","(5.46920959918799,7.974742729148369)","(5.62362912847416,7.977004509892197)","(5.78272952017608,7.979244859406481)","(5.945963520181211,7.981442681008817)","(6.112853404483567,7.983570704438637)","(6.28298096466386,7.985600439337561)","(6.455978824829885,7.98750539521544)","(6.631501396289183,7.989245861843562)","(6.808360966859329,7.989849860082045)","(6.981876376865527,7.980507989489087)","(7.153903873123882,7.951697467193491)","(7.33043009479756,7.920428603800258)","(7.506897317415725,7.897900918463572)","(7.6719698812856425,7.88182866530825)","(7.800101914774793,7.868496890057545)","(7.873876556443066,7.876513923858738)","(7.91798973814067,7.897897227976289)","(7.9605837945616855,7.9142202041310785)","(8.007542762378648,7.924189306690467)","(8.057628060603257,7.938785010982312)","(8.12444202148471,7.989346451399603)","(8.202563281511274,8.048179979216401)","(8.223624766100638,8.078753610778662)","(8.222304321954557,8.099902123457642)","(8.326763668396335,8.09637543068754)","(8.424588906421693,8.070176188131592)","(8.496329175376264,8.022620033167605)","(8.572963720938711,7.9742441530966826)","(8.658673134923967,7.941543327289583)","(8.72522302549764,7.9253953649587805)","(8.769282191082233,7.9329751639096076)","(8.871346447147369,7.957466550505094)","(8.959174025530192,7.971961109999314)","(9.045499411498264,7.977106551612787)","(9.143387414015233,7.977466349372742)","(9.25646585038302,7.974354931519469)","(9.381983316717823,7.966477627656388)","(9.517004755504107,7.951315048167508)","(9.663457621819054,7.931615050001617)","(9.821779452714887,7.914410356470586)","(9.989002892734351,7.9024195514046705)","(10.162338121234942,7.895020853891173)","(10.340001075547399,7.890975160761909)","(10.520918342078081,7.889232552987103)","(10.704401385100567,7.889057285690811)","(10.889968748124687,7.889958886835799)","(11.077263598986423,7.891609703499021)","(11.266010766257347,7.893787993149625)","(11.455991592773321,7.896341728944401)","(11.647028284542866,7.8991654638670665)","(11.838973716292188,7.902185280502444)","(12.031704501682178,7.9053488272791705)","(12.225116092041153,7.908618617285526)","(12.419119190256438,7.911967460634146)","(12.613637065142504,7.915375317035414)","(12.808603492133509,7.918827124926678)","(13.003961159097333,7.922311311627129)","(13.199660449050485,7.925818780482823)","(13.395658470302308,7.929342256679251)","(13.591918262679476,7.932875880255138)","(13.788408120244412,7.936414946671818)","(13.985101003859672,7.939955676563794)"
"(3.159922122331717,6.654231064291423)","(3.195432199636306,6.654236578859978)","(3.250710194345232,6.654230829500219)","(3.3230307130062053,6.654185580827544)","(3.4098131278316512,6.65405287097675)","(3.508579678998054,6.653762300767669)","(3.6169890182189026,6.6532300752317495)","(3.7329773658662475,6.652386458042985)","(3.8549674123062716,6.651214825835268)","(3.9820136558884864,6.6497769747136)","(4.11375912633786,6.648200968158698)","(4.250218856051718,6.646638012383765)","(4.391527619360267,6.645219036580815)","(4.537769012318697,6.64403310818845)","(4.688908736540882,6.643127460651986)","(4.844796362823962,6.642517989872074)","(5.005194793101161,6.642200874847492)","(5.16981298634691,6.642161245539998)","(5.338332308472029,6.642378383399153)","(5.510424624984587,6.642828326936562)","(5.6857604277302025,6.643484572964481)","(5.863997515725549,6.644315322429817)","(6.044760583702389,6.645279327079134)","(6.227654800580435,6.646342956060093)","(6.412137583994039,6.647508013584329)","(6.596337778670755,6.648633813631649)","(6.7710029100734594,6.6483665828878316)","(6.9048511184212735,6.649394916698492)","(6.978319491256886,6.664050369838765)","(7.021591241577978,6.682727454080076)","(7.056144544276027,6.700438439367976)","(7.082783658944845,6.708649359365891)","(7.0962531361050205,6.713940720944131)","(7.106684946495936,6.72348882770436)","(7.125376583672868,6.741548019824621)","(7.1510491304360455,6.775389367656744)","(7.176484845759426,6.834658747772045)","(7.207536335953833,6.912231682815361)","(7.256727179475472,6.989035697827454)","(7.3254034059112225,7.053334736468984)","(7.407875712852634,7.102637085136262)","(7.489921696569294,7.137969344335243)","(7.512866440493056,7.159439080005129)","(7.457152044467971,7.189073004712801)","(7.409886955676934,7.241169449508679)","(7.40179804434125,7.307569158289369)","(7.428740709162007,7.364764356094087)","(7.459171641880959,7.406556555016668)","(7.475502988879083,7.444787317595204)","(7.489101094710436,7.490295790459178)","(7.515809947517419,7.540257496109645)","(7.559147853561263,7.58929222354048)","(7.616692344165867,7.639215739943384)","(7.690341630935173,7.691255646942721)","(7.7838346049769696,7.7400018519516)","(7.8969348080446995,7.778848036748991)","(8.026259503374172,7.804279312289227)","(8.167224692162396,7.81501804734517)","(8.315840653367939,7.812791713820403)","(8.47000438685209,7.8008890231256505)","(8.628745614913631,7.781996865888203)","(8.791531113749784,7.757962780200377)","(8.957981951447554,7.730262743289041)","(9.127687829435768,7.6999840799817365)","(9.300269476385095,7.667796555119485)","(9.475400073512507,7.63414515207473)","(9.652788257033091,7.599352268799995)","(9.83217248760256,7.563658091770471)","(10.013318756714675,7.527244380061702)","(10.19601848128802,7.490250708401651)","(10.380086367371009,7.45278588665159)","(10.565358306669486,7.414936145122889)","(10.751689375603178,7.3767711380002945)","(10.938951994755243,7.3383484853086385)","(11.127034298355126,7.299717365574092)","(11.315838763063175,7.260921542765201)","(11.505281154397565,7.222002135163276)","(11.695289868487531,7.183000391675937)","(11.885805776654815,7.143960715535641)","(12.076782718404553,7.104934143255005)","(12.268188827030214,7.065982407699832)","(12.460008893549645,7.027182511272276)","(12.652247942829549,6.988631257394075)","(12.844935859209775,6.950448237920057)","(13.038132570142674,6.912773986439232)","(13.231932212614492,6.875756701168124)","(13.426522998021273,6.839469644260974)","(13.622108046536361,6.803899237895383)","(13.818835597373067,6.768799205015966)"
"(4.267843416825587,6.201140826895184)","(4.322406173837392,6.18057297263348)","(4.404513730126152,6.157037612710661)","(4.507056280753314,6.137014655825485)","(4.624562311972705,6.122672726344222)","(4.753283095117524,6.113869302818566)","(4.890672718972828,6.109702375343553)","(5.034964422419132,6.109160397250267)","(5.184924023130471,6.111312237519404)","(5.339695485844641,6.115345109151164)","(5.498683437685398,6.120572362348144)","(5.661458981389987,6.126438828085609)","(5.82769045084885,6.132520570261619)","(5.997099000442113,6.138514735181007)","(6.169433924763564,6.14422109501095)","(6.344454677619267,6.14952194503226)","(6.521644483570049,6.154478771706578)","(6.697940663932342,6.160461268476962)","(6.8496091658126925,6.174411090013086)","(6.855662604100335,6.23549657829344)","(6.8763867404013475,6.297032052212465)","(6.939045137898941,6.3170194495339205)","(7.023192017838097,6.302171067836556)","(7.111621934565344,6.285177953539128)","(7.192279048788398,6.281767944664911)","(7.255546663334627,6.297220574343067)","(7.255542064400097,6.287297679824444)","(7.218720051921258,6.22930014711082)","(7.229165992997863,6.17036157604795)","(7.184202640162109,6.140702742658923)","(7.233349258645784,6.12267212261582)","(7.305554133406218,6.115854851781233)","(7.285490393507695,6.116580503811393)","(7.215216883098875,6.1146771846968635)","(7.155912230742095,6.13941674704913)","(7.185764999854693,6.187942121144102)","(7.247412512227269,6.219684248416299)","(7.300590183959407,6.237329865430797)","(7.331549906187258,6.25040600980592)","(7.326024366838906,6.27723827862818)","(7.301614710459603,6.347053553927969)","(7.299740288514565,6.434663821070594)","(7.3331518376426015,6.510827885180182)","(7.384575774828208,6.557707893835918)","(7.431958861061277,6.574948943224413)","(7.471738825565447,6.578859581925428)","(7.5163309055305145,6.5802795557793115)","(7.576844316568811,6.580855860281979)","(7.658211400411446,6.579663049459122)","(7.757550563136703,6.574048860068143)","(7.862478523283574,6.558155257420199)","(7.965118985090474,6.526312756163298)","(8.0747149735545,6.483849150072415)","(8.197056320095623,6.445072124741728)","(8.326334060813757,6.4295430353164225)","(8.465772501018671,6.439354882373086)","(8.61691020444905,6.450924895786363)","(8.775168059757693,6.456918308620007)","(8.938610242807128,6.458418761358804)","(9.106375673255702,6.456774833839908)","(9.277863845213835,6.452911681432721)","(9.452585410644723,6.447458464357938)","(9.630122406940426,6.440850086256058)","(9.810111603618349,6.43339147292055)","(9.992234616957203,6.425299020334948)","(10.176211043030136,6.4167279170232145)","(10.36179327507178,6.407790497066691)","(10.548762411414405,6.398568775809148)","(10.736924964631156,6.389123148749003)","(10.926110209562628,6.379498526189243)","(11.116168055729199,6.369728734996543)","(11.30696734225301,6.359839736031215)","(11.498394452687736,6.349852020284467)","(11.69035214520371,6.33978242331362)","(11.882758497418743,6.329645515758472)","(12.075545878193397,6.319454675572628)","(12.268659880842348,6.3092229178513595)","(12.46205829598352,6.298963598616573)","(12.65571125145807,6.288691564849078)","(12.849600752653012,6.278423971941151)","(13.043718217461887,6.268180285127518)","(13.238087951292227,6.25799561917697)","(13.432921844797445,6.2479910837397865)","(13.628223930892686,6.238172994982601)","(13.823950053267971,6.228534951127367)"
"(4.114205777262564,6.773440116932934)","(4.12020445873203,6.773288530542343)","(4.1336697995340685,6.775452157094796)","(4.163295526853715,6.778812435801837)","(4.211360924333903,6.782368572683491)","(4.277932388666972,6.785653292541422)","(4.362357755573963,6.788629122092837)","(4.463684758885951,6.791418154458434)","(4.580660290196348,6.794140255197076)","(4.711653248479491,6.796837972684159)","(4.854708367401545,6.799468605284523)","(5.007750360964415,6.801941120784072)","(5.168815971034578,6.804162365769355)","(5.336203091432424,6.806065977882069)","(5.508516524171421,6.807619728806859)","(5.684647103569559,6.8088201133386095)","(5.863725296715702,6.809683465136888)","(6.045071817564051,6.810240217086505)","(6.2281410944847835,6.810546545045842)","(6.412186395258665,6.811028055248777)","(6.593535468690668,6.816435981289988)","(6.763770801720016,6.843618814374145)","(6.92580656017689,6.898017902940722)","(7.083104260018609,6.956264858797026)","(7.181474438150393,6.99286372296991)","(7.210235424071063,7.00363310182393)","(7.239237007433414,7.013439896379442)","(7.294208963894668,7.038144827244146)","(7.364916214856315,7.077334669000907)","(7.4076673275590394,7.105615122991093)","(7.444100732127345,7.125384213005519)","(7.503789031569635,7.154657509574072)","(7.581741198066775,7.188602932594242)","(7.6594317902967655,7.220339634476803)","(7.720347136587601,7.259359587466769)","(7.770149273509235,7.318075016119984)","(7.830208913324403,7.389647937505581)","(7.907446673541175,7.463119770824493)","(7.997196631602073,7.5461950391576185)","(8.10312588763206,7.64279066408057)","(8.230037403905841,7.719072042375199)","(8.320640022318711,7.736267202885805)","(8.339324387796438,7.708568645436875)","(8.383720034048288,7.689037022196801)","(8.460611199723814,7.686742396896672)","(8.560753442802941,7.684826924104263)","(8.668374156390664,7.671748835312474)","(8.77887203228352,7.648845146138602)","(8.893848016090686,7.619865960588345)","(9.01522791422328,7.587798352333445)","(9.143826554830477,7.554895434169113)","(9.279696459473442,7.522569519201652)","(9.422516830032935,7.491391794072308)","(9.571798529158665,7.4614131863897155)","(9.726969267309382,7.432516488860827)","(9.887465776212972,7.404573941110116)","(10.05282953469243,7.377481619935386)","(10.222737029644748,7.351196048953577)","(10.396988543963145,7.325758462104773)","(10.57549511923931,7.301269141737758)","(10.75824591671984,7.277824175694383)","(10.945235248381524,7.255437141534783)","(11.136364687680688,7.233971593388678)","(11.331364111682358,7.213117072793852)","(11.529773348056825,7.192427222476051)","(11.73099135962853,7.17140352888034)","(11.934361881092768,7.149583533009562)","(12.139254528064475,7.126599135258641)","(12.34511736247881,7.102195577407943)","(12.55149832892722,7.076220895607689)","(12.758044402783332,7.048600673982564)","(12.964488803921045,7.019309066119482)","(13.17063366129075,6.988341120397198)","(13.376333698216708,6.95568835740016)","(13.581476068437423,6.921305752151583)","(13.785956654973813,6.885059340812464)","(13.98964577713914,6.846603238689906)"
"(4.505126992806288,7.1828142313081775)","(4.595206014075262,7.210895701359426)","(4.712509698407216,7.23437933657305)","(4.843255800466693,7.24923911992472)","(4.9791000705918025,7.256932535211416)","(5.112627654270264,7.2594049792337305)","(5.238870694731295,7.25811807189556)","(5.359086658172494,7.25445769618528)","(5.478799478706819,7.2497359589054975)","(5.602783345538249,7.244784591680252)","(5.733422038109236,7.239944182734584)","(5.871420830445053,7.235299857719293)","(6.016655837885677,7.230853251338588)","(6.168658648301061,7.226596219483714)","(6.3268457179245035,7.222532126516711)","(6.4906192789301445,7.218676717422732)","(6.659407735325913,7.215053055795102)","(6.832679480419701,7.211684725268207)","(7.00993722279031,7.2085946568562)","(7.190635595611786,7.205874510262052)","(7.37417188745744,7.203693684828879)","(7.557488070205033,7.201200657488165)","(7.614459727420711,7.180710259296346)","(7.592332305043425,7.116593264390743)","(7.6617976608519935,7.1386203687442125)","(7.806921472118918,7.228690378884454)","(7.8727889959428206,7.241989324417703)","(7.858471851408403,7.222366933651566)","(7.836321488360572,7.256674146544531)","(7.88724217941987,7.351432995983282)","(7.9847897706754996,7.450511725542791)","(8.080463749256351,7.479488315695063)","(8.17192726149507,7.473306422339432)","(8.278207117410892,7.477672292876707)","(8.408266306922442,7.481370742882608)","(8.557241022385766,7.47743060605366)","(8.717955292282829,7.464828662448472)","(8.885404223643182,7.444248565048944)","(9.052610100836823,7.410871915247285)","(9.21886965848412,7.358200636407107)","(9.39193076457922,7.300020845185118)","(9.571663746107426,7.250924848918346)","(9.755154425313544,7.213405340982147)","(9.940779307956392,7.18571567828724)","(10.127764831389744,7.1656570172697265)","(10.315737349413087,7.151361149900462)","(10.50450887874467,7.141379326678524)","(10.693977352186234,7.134624406370539)","(10.884079960732965,7.13028992613575)","(11.074771446454507,7.127778786933679)","(11.26601407845993,7.126648170342168)","(11.457773156910953,7.126568788122305)","(11.650015190217394,7.127295037467659)","(11.842707343553728,7.1286431673818385)","(12.035817449518346,7.130475291282498)","(12.229314227649578,7.132687664280181)","(12.423167544367136,7.135202077725035)","(12.617348639758353,7.137959542150195)","(12.811830294994039,7.140915663980131)","(13.006586936629501,7.144037297494506)","(13.201669356427322,7.147311415479031)","(13.39710743624868,7.150726547687539)","(13.59285703861188,7.1542657985010925)","(13.788879392851568,7.1579203564151745)","(13.985140327846164,7.161692901766544)"
"(11.195086882674966,6.13145193722568)","(11.150431155759144,6.139739629314782)","(11.082056578059985,6.150562213154636)","(10.994101581625856,6.161874206113204)","(10.890002335511202,6.172422179597394)","(10.77251921179594,6.181613912145105)","(10.643861487401598,6.1892658685613275)","(10.505813594194137,6.195407227507691)","(10.359833936584835,6.200162646762203)","(10.207126342438,6.203690893769567)","(10.048691243436675,6.2061557498881195)","(9.885363262592577,6.20771362603972)","(9.717839965555877,6.20850906825351)","(9.546704812079051,6.20867357354128)","(9.372446118873375,6.20832554913473)","(9.195473058032219,6.207570537848166)","(9.01612928636288,6.206501444130903)","(8.834706570831813,6.205197433476629)","(8.651564498359946,6.203632597981424)","(8.467979729495163,6.200377732072118)","(8.288033576206631,6.191492215816641)","(8.211385690426573,6.171792432761058)","(8.232179682235273,6.103328566342796)","(8.19935383228381,6.039251048670256)","(8.128579548898012,6.010517873148645)","(8.034801546311058,6.015738117352794)","(7.915956791955,6.040769944585463)","(7.792835297465365,6.0444341015281315)","(7.68984474515722,6.015772151323666)","(7.685116737465625,5.960405521860632)","(7.68588749913607,5.88383266506548)","(7.723566891473873,5.826865980813146)","(7.680742078924798,5.798575562859988)","(7.616339686440782,5.794213635382079)","(7.5821735194862665,5.772368179520015)","(7.543292090810134,5.745083780518427)","(7.489986856432296,5.709153561237519)","(7.4154807722567355,5.660662811538062)","(7.317196953236088,5.607892536924181)","(7.227478675630374,5.557049179762336)","(7.201455097492898,5.52057352176936)","(7.153562871084195,5.511118785280642)","(7.070605252196541,5.512676694811927)","(6.948793533637275,5.5025977139799425)","(6.799356327950066,5.484767152142405)","(6.633836848468565,5.471183075893652)","(6.459400159490244,5.468509867247853)","(6.2802185048261805,5.476301314599116)","(6.098029750517889,5.491619765554904)","(5.913511502335397,5.511830661722421)","(5.727018496033386,5.535080507744901)","(5.538800270770888,5.560147781533302)","(5.3490611572694595,5.586250492191819)","(5.157976760076184,5.612899466081632)","(4.965698411399563,5.639797094463068)","(4.772354731695333,5.666769612694723)","(4.578052794601148,5.69372220591349)","(4.38287943700697,5.720609179850442)","(4.186902733335525,5.747413931354264)","(3.9901735577109956,5.774135239877381)","(3.792727173714043,5.800777614025768)","(3.5945848228791886,5.8273442374572815)","(3.3957553036356467,5.8538315968563435)","(3.1962365377039244,5.880225227485893)","(2.9960171138105633,5.906496230784811)","(2.7950777843533627,5.932598332954552)","(2.593392875813703,5.9584652794845345)","(2.390931564767791,5.984008306289018)","(2.1876589736270136,6.009113293763069)","(1.983537054660304,6.033636978063132)","(1.7785252289995308,6.057401196813848)","(1.572580982346633,6.08018350339149)","(1.3656603423045601,6.101700910722899)","(1.157718588718085,6.1215802279357705)","(0.9487119368197753,6.139299204648256)","(0.7386028176041104,6.15405250354489)","(0.5273836279349787,6.164363194858762)"
"(11.408849255062302,5.51383765111914)","(11.376030642944407,5.506732294268566)","(11.324570373229909,5.497468127401451)","(11.256413945613955,5.48774167643938)","(11.17330015877994,5.478552960027058)","(11.076810195822649,5.47034801818203)","(10.968387179767927,5.463245775464289)","(10.849344797333858,5.4572036293375055)","(10.720873274515474,5.452112475342335)","(10.584045765145877,5.44784494615123)","(10.439825804516678,5.444277651009644)","(10.289075574269505,5.441300123404343)","(10.132564516206546,5.4388173443077745)","(9.970977886076625,5.436749351626119)","(9.80492495893106,5.435029673369554)","(9.63494671267854,5.433603418801073)","(9.46152290538887,5.4324254096112705)","(9.285078523948405,5.4314585083894915)","(9.10598965240582,5.430672137329306)","(8.924589865819193,5.430039214966135)","(8.741183136099554,5.429522812297427)","(8.556086819883513,5.42900674051142)","(8.370005481705965,5.427202950998518)","(8.186957733944567,5.420034201798793)","(8.147849120272381,5.431847752391157)","(8.182580731507182,5.487620439358157)","(8.154870063198407,5.490931961557093)","(8.04558751592199,5.4367554077080875)","(7.889655490011057,5.368324130857802)","(7.727688011766455,5.314817895409019)","(7.645328738326365,5.3091003074908985)","(7.601254701897405,5.3199763704204575)","(7.511203567883458,5.285731396289734)","(7.375255462272404,5.2239085382825134)","(7.214447261451794,5.165588204875815)","(7.041070558934069,5.121082510591549)","(6.861328844454658,5.090288583714089)","(6.678099775209579,5.069349612957441)","(6.4919789310576155,5.054850688743762)","(6.303267387981079,5.046660547708831)","(6.112953434796616,5.044605367744658)","(5.921648596600362,5.04748218715048)","(5.729627505957992,5.054102752756757)","(5.537019361664952,5.06351384079421)","(5.343900616717191,5.074996630052408)","(5.150328458053223,5.088020117004003)","(4.9563508542649775,5.1021929169083435)","(4.762010081374824,5.1172259437615395)","(4.56734423216136,5.132905095853751)","(4.372387912625334,5.149071364339307)","(4.177172594203686,5.165606321219986)","(3.9817268321738704,5.182421505924358)","(3.7860764423315483,5.1994506438685875)","(3.590244672294574,5.216643927517061)","(3.3942523783235163,5.23396380338815)","(3.1981182077708454,5.251381861355656)","(3.001858783461286,5.2688765327143905)","(2.805488885634498,5.286431383023448)","(2.609021627678841,5.304033843375321)","(2.412468622870256,5.32167426562579)","(2.2158401403160473,5.339345217661258)","(2.019145249142786,5.3570409571433055)","(1.822391950628021,5.374757038658321)","(1.6255867928128434,5.392490201337304)","(1.4287337857022753,5.410238517845678)","(1.2318385338228817,5.427999798345145)","(1.0349062597385619,5.44577230793879)","(0.8379415662159024,5.463554834931627)","(0.6409485237956393,5.481346745627507)"
